"X","Y","LSOA2011"
444215.179,112126.592,"E01017217"
447912.691,88903.44,"E01017295"
438954.687,112999.475,"E01017214"
448276.099,88201.722,"E01017294"
439179.122,113264.886,"E01017215"
448640.946,88848.397,"E01017293"
439228.688,113648.647,"E01017212"
439920.075,113338.835,"E01017213"
449135.18,88840.532,"E01017292"
438480.712,113607.574,"E01017210"
442453.158,82911.789,"E01017291"
439714.08,113657.176,"E01017211"
442888.661,87615.922,"E01017290"
444642.856,112092.631,"E01017218"
451588.533,77613.38,"E01017298"
443843.883,111434.245,"E01017219"
485520.884,92494.693,"E01031526"
485794.861,92871.742,"E01031527"
486516.788,93733.869,"E01031524"
486107.884,93164.676,"E01031525"
485964.219,93782.13,"E01031522"
485155.785,93500.225,"E01031523"
480535.116,124122.644,"E01031520"
483719.781,127080.503,"E01031521"
485100.289,92924.987,"E01031528"
566611.391,171085.63,"E01024300"
574510.597,144410.624,"E01024381"
569207.448,170787.652,"E01024301"
573999.484,144469.565,"E01024380"
472438.893,170611.78,"E01016368"
472819.157,169892.105,"E01016369"
566051.241,172360.556,"E01024308"
578407.743,152359.047,"E01024389"
566693.808,172435.137,"E01024309"
577917.33,152267.598,"E01024388"
571084.231,171283.642,"E01024266"
571351.906,172551.824,"E01024267"
563831.114,172257.058,"E01024264"
563763.451,173011.7,"E01024262"
563702.853,172753.985,"E01024263"
565103.858,173136.632,"E01024260"
567358.543,173030.666,"E01024261"
563649.106,169721.647,"E01024268"
563376.787,170180.938,"E01024269"
459762.115,176458.901,"E01016256"
458829.592,180737.421,"E01016257"
459193.359,165117.015,"E01016254"
456677.232,166532.287,"E01016255"
492585.01,172848.636,"E01016252"
489718.163,170698.735,"E01016253"
486395.3,168433.777,"E01016250"
465848.714,172854.571,"E01016259"
527592.757,159450.563,"E01030566"
527757.222,157482.781,"E01030567"
525475.517,160010.164,"E01030564"
527084.211,159921.294,"E01030565"
524927.086,158926.88,"E01030562"
525653.405,160552.613,"E01030563"
525128.044,159834.927,"E01030560"
525924.611,160063.245,"E01030561"
527801.658,158697.089,"E01030568"
529375.894,156396.443,"E01030569"
450696.826,209620.366,"E01032554"
450773.16,209998.229,"E01032555"
458889.129,162478.778,"E01022556"
460432.41,161704.246,"E01022557"
458813.527,162085.001,"E01022554"
459898.091,161899.015,"E01022555"
462305.32,151474.41,"E01022552"
459506.58,161832.915,"E01022553"
606026.872,161489.058,"E01024556"
461998.434,151302.947,"E01022550"
606195.975,159189.147,"E01024557"
461504.284,151648.089,"E01022551"
588393.057,163552.85,"E01024554"
603627.509,156723.083,"E01024555"
602433.568,161108.63,"E01024552"
601696.238,161314.839,"E01024553"
616278.897,137572.152,"E01024550"
602080.623,161234.534,"E01024551"
460016.153,161118.429,"E01022558"
460536.609,161095.506,"E01022559"
606711.429,158998.487,"E01024558"
484985.979,155145.969,"E01023092"
465291.23,101535.274,"E01017075"
440548.862,107354.87,"E01023010"
485772.991,155243.137,"E01023091"
465320.955,98573.445,"E01017072"
410501.916,117430.46,"E01023011"
433916.376,113265.781,"E01023090"
465117.065,98282.152,"E01017073"
465726.624,98711.266,"E01017070"
465229.087,98775.533,"E01017071"
424021.803,95311.536,"E01023018"
485541.953,158019.653,"E01023099"
423490.709,95240.541,"E01023019"
486298.929,155714.036,"E01023098"
465479.25,101242.151,"E01017078"
494768.011,105669.568,"E01031397"
493902.896,105332.48,"E01031396"
493855.18,104574.307,"E01031395"
495989.673,104628.973,"E01031394"
495778.637,104671.882,"E01031393"
501984.897,107037.864,"E01031392"
501475.205,106809.7,"E01031391"
500781.551,106783.771,"E01031390"
504125.723,101914.34,"E01031399"
503913.087,102277.916,"E01031398"
449775.074,89153.098,"E01017326"
449981.339,88601.765,"E01017327"
456426.876,83877.261,"E01017324"
449524.903,89526.463,"E01017325"
449426.765,88461.758,"E01017322"
456915.57,85130.902,"E01017323"
458434.268,83144.442,"E01017320"
449849.57,88186.332,"E01017321"
449524.13,88879.369,"E01017328"
448658.413,93643.935,"E01017329"
451226.344,93673.108,"E01033229"
448131.437,124608.673,"E01023226"
447964.235,122250.787,"E01023227"
462622.024,108900.299,"E01023224"
459192.238,128245.868,"E01023225"
455671.504,117915.004,"E01023222"
485252.579,98008.367,"E01031529"
482088.541,234247.43,"E01033517"
482003.542,234731.843,"E01033514"
482816.319,235210.482,"E01033515"
489312.189,238892.92,"E01033512"
489310.955,239581.372,"E01033511"
436985.757,210532.822,"E01032947"
444113.267,242318.068,"E01032944"
446348.003,240527.259,"E01032942"
443793.029,242420.163,"E01032943"
446546.696,240730.126,"E01032941"
428644.244,208072.604,"E01032949"
471421.777,100030.459,"E01022946"
467059.168,106906.448,"E01022947"
472026.981,102968.824,"E01022944"
471863.826,99359.651,"E01022945"
471220.039,99043.481,"E01022942"
470651.552,99544.158,"E01022943"
472773.436,98713.542,"E01022940"
474494.117,98503.259,"E01022941"
467422.692,107842.621,"E01022948"
468544.922,107086.611,"E01022949"
496376.16,99900.064,"E01031416"
489037.458,122723.573,"E01031497"
496521.929,100844.542,"E01031417"
485476.75,103458.077,"E01031496"
507504.338,102864.76,"E01031414"
485677.289,105389.488,"E01031495"
506901.537,102635.747,"E01031415"
485115.809,105434.793,"E01031494"
507665.207,102066.172,"E01031412"
484849.974,104959.871,"E01031493"
507220.705,101936.21,"E01031413"
486530.045,104093.9,"E01031492"
504212.331,102593.918,"E01031410"
486743.215,104518.944,"E01031491"
506566.595,102056.07,"E01031411"
485888.318,104678.583,"E01031490"
530646.444,105554.089,"E01016936"
480937.082,96312.922,"E01031499"
531069.301,105696.58,"E01016937"
494922.283,99651.777,"E01031419"
492140.055,123209.053,"E01031498"
531209.837,106480.557,"E01016934"
530330.493,105886.313,"E01016935"
531332.436,106091.674,"E01016932"
530999.676,106161.136,"E01016933"
531023.639,107931.216,"E01016930"
531237.711,109237.577,"E01016931"
531227.026,106810.333,"E01016939"
533197.453,156637.732,"E01030846"
533486.685,155782.215,"E01030847"
532933.61,156971.173,"E01030844"
532637.25,156691.88,"E01030845"
540590.944,150887.044,"E01030842"
540088.245,150611.305,"E01030843"
539865.045,151498.118,"E01030841"
533040.463,155770.566,"E01030848"
527768.551,136859.139,"E01032836"
532256.294,123291.715,"E01032837"
527912.912,136470.588,"E01032835"
563683.416,101896.035,"E01032832"
564486.739,101986.67,"E01032833"
570233.684,161168.566,"E01032830"
564482.756,102437.397,"E01032831"
532397.114,122559.207,"E01032838"
532701.258,124323.014,"E01032839"
514909.656,104591.549,"E01031776"
515310.044,104300.086,"E01031777"
534694.913,124536.524,"E01031774"
534220.347,125844.671,"E01031775"
534996.113,125257.138,"E01031772"
534168.844,125288.759,"E01031773"
527332.869,113881.942,"E01031770"
527207.096,118011.601,"E01031771"
457663.527,102758.522,"E01022836"
459562.982,99624.445,"E01022837"
458195.969,102232.202,"E01022834"
458018.045,102802.562,"E01022835"
514556.311,104777.569,"E01031778"
460320.216,100106.259,"E01022832"
515678.973,103784.328,"E01031779"
460712.689,100435.728,"E01022833"
457140.263,99814.292,"E01022830"
558499.435,141123.389,"E01024837"
460434.565,99758.297,"E01022831"
559203.329,140490.06,"E01024834"
558817.807,140773.76,"E01024835"
559137.465,140063.563,"E01024832"
558829.888,140060.85,"E01024833"
556014.907,139767.632,"E01024830"
556706.045,139794.335,"E01024831"
459379.864,99308.36,"E01022838"
459905.815,99908.834,"E01022839"
558157.767,140669.43,"E01024838"
560128.326,141485.508,"E01024839"
493306.516,191108.556,"E01017797"
485191.446,225954.215,"E01017716"
494222.031,190954.273,"E01017796"
463970.493,234851.558,"E01017717"
470245.087,226994.313,"E01017714"
496087.188,202997.76,"E01017795"
478125.449,225637.68,"E01017715"
496489.276,191965.78,"E01017794"
481767.516,213207.962,"E01017712"
496819.311,200869.971,"E01017793"
469903.452,226964.231,"E01017713"
495907.544,201272.146,"E01017792"
481865.719,212229.207,"E01017710"
496571.625,200530.305,"E01017791"
481262.811,212848.378,"E01017711"
495797.211,203056.33,"E01017790"
494341.222,190139.922,"E01017799"
467767.016,231954.108,"E01017718"
493978.513,191597.024,"E01017798"
474553.417,216898.615,"E01017719"
505716.968,113961.068,"E01031626"
508223.831,114852.706,"E01031627"
512878.73,116287.787,"E01031624"
510008.788,115596.287,"E01031625"
513194.181,115852.54,"E01031622"
508943.625,118159.922,"E01031623"
515022.07,131387.485,"E01031620"
508282.933,117036.342,"E01031621"
509789.564,114585.972,"E01031628"
511243.733,114466.797,"E01031629"
590119.243,163694.307,"E01024559"
452311.069,229288.303,"E01028506"
452923.225,205430.195,"E01028587"
447086.601,226886.775,"E01028507"
452698.697,205342.83,"E01028586"
435681.222,237784.98,"E01028504"
450998.338,207985.522,"E01028585"
450918.979,225455.135,"E01028505"
450442.775,208288.554,"E01028584"
452965.437,214259.214,"E01028502"
451029.046,208562.797,"E01028583"
441342.997,238467.573,"E01028503"
452509.157,206038.54,"E01028582"
462471.816,217502.517,"E01028500"
453462.751,205776.601,"E01028581"
458311.569,215704.692,"E01028501"
452786.753,205924.257,"E01028580"
439248.922,244299.224,"E01028508"
441163.577,241792.317,"E01028509"
452539.606,205714.359,"E01028588"
501819.469,179594.975,"E01016506"
498673.215,174223.368,"E01016587"
500241.205,179634.69,"E01016507"
490079.939,183085.634,"E01016586"
499603.301,179327.947,"E01016504"
489825.289,181646.096,"E01016585"
500533.912,179112.599,"E01016505"
488985.82,181841.024,"E01016584"
501044.589,178990.323,"E01016502"
489852.994,182214.973,"E01016583"
500877.076,178717.41,"E01016503"
488828.314,182308.56,"E01016582"
500502.37,178568.509,"E01016500"
482876.746,176351.909,"E01016581"
500031.026,179138.648,"E01016501"
486138.596,178611.758,"E01016580"
500863.713,179621.378,"E01016508"
498923.255,173935.374,"E01016589"
501563.868,179368.695,"E01016509"
498262.237,174529.573,"E01016588"
600081.989,141180.735,"E01023976"
599319.89,141225.613,"E01023977"
599537.724,141691.053,"E01023974"
602547.704,141623.194,"E01023972"
601854.871,141464.733,"E01023973"
585363.17,137767.386,"E01023978"
584869.968,138553.232,"E01023979"
500230.672,148849.944,"E01030456"
500007.511,150026.641,"E01030457"
500906.067,149404.571,"E01030454"
500172.02,149563.802,"E01030455"
498960.422,149615.537,"E01030452"
500632.625,149687.633,"E01030453"
499596.842,150402.87,"E01030450"
499635.594,149939.388,"E01030451"
504923.468,156500.904,"E01030459"
457626.229,222606.298,"E01028466"
458696.482,222741.063,"E01028467"
459196.713,221495.162,"E01028464"
459556.735,221753.435,"E01028465"
458319.676,223591.093,"E01028462"
459222.537,222156.129,"E01028463"
488649.458,192835.11,"E01017926"
457766.693,224035.62,"E01028460"
488259.699,193900.292,"E01017927"
458263.894,224088.74,"E01028461"
487152.594,193692.716,"E01017924"
488190.849,192760.125,"E01017925"
487615.624,194581.663,"E01017922"
486650.988,193472.075,"E01017923"
488362.936,194436.046,"E01017920"
486769.923,194193.563,"E01017921"
458372.967,222411.287,"E01028468"
457288.704,223466.762,"E01028469"
488251.913,193372.73,"E01017928"
481101.235,203496.906,"E01017929"
460863.964,151463.132,"E01022487"
460407.556,151469.725,"E01022486"
460632.567,151074.371,"E01022485"
461113.82,151270.563,"E01022484"
494732.726,180815.541,"E01016467"
496871.102,179683.962,"E01016464"
462921.615,151715.379,"E01022482"
578188.419,143875.57,"E01024406"
609015.328,127704.495,"E01024487"
496507.61,180277.76,"E01016465"
463067.184,151326.636,"E01022481"
578738.827,143752.656,"E01024407"
609936.725,129266.183,"E01024486"
497170.286,179459.575,"E01016462"
462334.406,149615.498,"E01022480"
576546.418,152861.657,"E01024404"
544834.182,154530.926,"E01024485"
496450.606,179336.192,"E01016463"
576334.99,153838.838,"E01024405"
544436.104,151728.573,"E01024484"
498395.099,180802.043,"E01016460"
576090.489,153072.17,"E01024402"
544587.441,154055.376,"E01024483"
498004.596,180473.027,"E01016461"
575655.746,154360.25,"E01024403"
551106.097,169365.043,"E01024482"
578469.347,152822.42,"E01024400"
550580.333,169502.505,"E01024481"
575105.711,154644.474,"E01024401"
551470.792,168963.202,"E01024480"
446985.491,161475.49,"E01022489"
449924.937,161558.156,"E01022488"
493628.441,180774.837,"E01016468"
494210.922,180772.151,"E01016469"
578295.487,143647.351,"E01024408"
611295.737,130721.976,"E01024489"
608645.697,127367.913,"E01024488"
482234.312,168203.592,"E01032763"
474311.477,171198.904,"E01032761"
459422.907,106197.985,"E01022766"
461450.833,106141.778,"E01022767"
461865.427,105646.977,"E01022764"
508296.225,171607.075,"E01030706"
488514.676,161738.602,"E01030787"
461235.907,105578.086,"E01022765"
506226.962,172475.888,"E01030707"
488907.779,161841.842,"E01030786"
461649.399,105019.14,"E01022762"
507201.527,171540.021,"E01030704"
489023.283,154665.208,"E01030785"
461928.325,106270.499,"E01022763"
559406.643,145790.563,"E01024766"
507495.801,170868.881,"E01030705"
490803.827,157771.659,"E01030784"
461081.928,104997.493,"E01022760"
559884.63,145644.621,"E01024767"
507473.718,171275.716,"E01030702"
489094.582,155271.964,"E01030783"
461861.546,104783.247,"E01022761"
569951.28,158776.059,"E01024764"
507723.89,171635.575,"E01030703"
488753.182,155706.39,"E01030782"
570434.746,158661.751,"E01024765"
508911.651,170537.025,"E01030700"
570135.255,159429.659,"E01024762"
507901.952,171086.383,"E01030701"
491911.892,161462.701,"E01030780"
569751.417,158514.034,"E01024763"
566914.36,155102.333,"E01024760"
569947.633,159678.464,"E01024761"
461017.733,106279.125,"E01022768"
459722.361,105884.473,"E01022769"
505912.772,172180.348,"E01030708"
489073.387,159800.302,"E01030789"
506733.997,173334.465,"E01030709"
489235.512,162217.964,"E01030788"
559446.027,146829.462,"E01024768"
439811.521,188013.213,"E01028756"
440176.393,187659.864,"E01028757"
450330.978,193776.029,"E01028754"
440670.745,188099.986,"E01028755"
449715.117,192791.286,"E01028753"
496150.893,184996.589,"E01017816"
485748.767,187116.476,"E01017897"
447778.75,200594.247,"E01028750"
495970.595,183685.181,"E01017817"
485416.348,186398.722,"E01017896"
449219.501,201472.009,"E01028751"
492496.654,180561.987,"E01017814"
485307.175,186764.519,"E01017895"
496356.346,185768.273,"E01017815"
484362.33,186594.743,"E01017894"
504711.209,185090.576,"E01017812"
484676.726,187047.651,"E01017893"
503906.429,186688.494,"E01017813"
484039.495,186220.441,"E01017892"
504058.359,188099.76,"E01017810"
485106.477,187279.578,"E01017891"
503656.185,188245.44,"E01017811"
485012.677,187703.648,"E01017890"
440626.177,188556.957,"E01028758"
438976.045,188106.384,"E01028759"
500727.02,187274.363,"E01017818"
488936.241,192671.324,"E01017899"
500757.724,188436.368,"E01017819"
486039.724,187200.437,"E01017898"
484184.348,235855.691,"E01016756"
485427.877,235525.893,"E01016757"
484963.358,234988.052,"E01016754"
484037.107,236335.161,"E01016755"
483598.806,235641.71,"E01016752"
483327.858,234980.783,"E01016753"
484418.707,234441.812,"E01016750"
483952.261,233928.016,"E01016751"
484679.433,235415.552,"E01016758"
502839.022,171302.339,"E01030666"
501237.718,171084.451,"E01030667"
502074.07,171109.248,"E01030664"
502404.527,171096.611,"E01030665"
503748.94,164257.65,"E01030662"
502974.706,170847.324,"E01030663"
504350.289,163875.861,"E01030660"
503647.405,163550.383,"E01030661"
501295.194,171574.493,"E01030668"
589783.65,167657.405,"E01032656"
500575.866,170971.387,"E01030669"
594345.261,171923.822,"E01032654"
590123.75,167647.525,"E01032655"
547309.723,121350.866,"E01021220"
547306.607,120604.82,"E01021221"
547824.108,120146.52,"E01021228"
436089.439,145153.902,"E01023216"
436662.469,144829.364,"E01023217"
442419.505,119600.42,"E01023214"
443873.739,110943.602,"E01017276"
437091.98,145085.339,"E01023215"
445519.487,110142.989,"E01017277"
442498.756,120555.618,"E01023212"
445034.249,110046.252,"E01017274"
441732.669,120056.148,"E01023213"
444614.737,110651.443,"E01017275"
442122.12,121400.287,"E01023210"
443225.39,115999.778,"E01017272"
441702.663,120877.146,"E01023211"
444250.965,110835.562,"E01017273"
443237.785,116305.751,"E01017270"
443777.102,116138.668,"E01017271"
436016.812,144469.702,"E01023218"
437511.201,145579.25,"E01023219"
443723.819,110432.97,"E01017278"
444142.434,110205.258,"E01017279"
500989.497,119202.606,"E01031516"
503898.698,131563.386,"E01031517"
526476.112,135436.936,"E01031596"
497816.485,121536.62,"E01031514"
527058.995,135624.421,"E01031595"
497577.7,121423.347,"E01031515"
529381.844,136588.208,"E01031594"
488139.024,120579.987,"E01031512"
529896.885,137095.979,"E01031593"
488288.974,102737.354,"E01031513"
530107.569,136632.801,"E01031592"
529177.196,136904.674,"E01031591"
488182.371,121160.814,"E01031511"
529896.242,137506.398,"E01031590"
501917.421,131064.8,"E01031518"
526947.551,136091.922,"E01031599"
495023.21,129316.723,"E01031519"
526466.075,136155.129,"E01031598"
506143.333,160754.317,"E01030946"
506542.893,160265.283,"E01030947"
495965.399,157159.826,"E01030944"
495001.693,157087.118,"E01030945"
495955.844,139387.651,"E01030942"
494415.081,140308.617,"E01030943"
503050.841,143689.264,"E01030940"
494798.162,138548.83,"E01030941"
506503.694,160865.877,"E01030948"
505972.602,161498.642,"E01030949"
558779.68,101955.777,"E01020946"
558969.977,100971.455,"E01020947"
559321.398,99190.608,"E01020944"
559615.619,101644.992,"E01020945"
480809.308,104226.7,"E01031476"
558767.911,99672.069,"E01020942"
559546.59,99504.042,"E01020943"
481400.874,105168.39,"E01031474"
559256.769,100498.174,"E01020940"
