"X","Y","MSOA2011"
291712.971,90432.407,"E02004162"
295981.004,88788.471,"E02004163"
289430.409,66070.613,"E02003156"
290452.339,91664.412,"E02004160"
290956.024,65196.206,"E02003157"
294045.887,91550.539,"E02004161"
291271.89,67009.135,"E02003154"
291736.343,66049.846,"E02003155"
250484.859,52990.92,"E02003152"
251699.14,52369.193,"E02003153"
246915.537,54646.165,"E02003150"
252608.759,53214.041,"E02003151"
295147.401,112521.464,"E02004168"
385683.582,156925.918,"E02006687"
384252.568,157355.823,"E02006686"
386629.123,158058.884,"E02006685"
385416.727,158370.561,"E02006684"
386584.509,159758.424,"E02006683"
382699.633,160867.757,"E02006682"
380556.528,161117.56,"E02006681"
390707.431,163415.496,"E02006680"
385620.622,155445.242,"E02006689"
384855.105,156607.474,"E02006688"
229903.037,80257.07,"E02003936"
197346.57,76541.893,"E02003937"
214017.453,85183.367,"E02003934"
233219.695,84488.365,"E02003935"
223355.025,103184.944,"E02003932"
207430.03,86280.072,"E02003933"
170322.978,19880.646,"E02003930"
221544.763,106339.945,"E02003931"
365755.71,174200.87,"E02003116"
402007.898,94710.383,"E02003197"
364803.09,173233.008,"E02003117"
400158.552,95556.086,"E02003196"
365550.93,175468.614,"E02003114"
404765.159,96239.347,"E02003195"
364888.072,174983.166,"E02003115"
402299.64,98189.13,"E02003194"
366018.049,176653.79,"E02003112"
373321.358,175326.344,"E02003113"
410097.138,91641.478,"E02003192"
366730.084,177076.013,"E02003110"
414735.333,91801.879,"E02003191"
190503.491,73882.318,"E02003938"
364945.152,176673.119,"E02003111"
411204.121,91765.22,"E02003190"
199170.06,72200.257,"E02003939"
319112.091,106067.255,"E02004129"
366045.368,172895.823,"E02003118"
400010.531,94083.761,"E02003199"
367052.651,172134.129,"E02003119"
402900.826,94161.636,"E02003198"
356148.172,175834.771,"E02003026"
359251.64,175827.618,"E02003027"
363659.698,176195.298,"E02003024"
360674.484,176187.598,"E02003025"
358197.669,176626.294,"E02003022"
362441.4,176494.214,"E02003023"
356721.661,176903.756,"E02003020"
359684.621,176667.28,"E02003021"
357802.825,175544.124,"E02003028"
332214.894,108495.149,"E02006097"
364160.286,175312.369,"E02003029"
344296.118,109283.633,"E02006095"
353241.051,113403.521,"E02006094"
335490.577,114623.942,"E02006093"
354159.313,114950.152,"E02006092"
347261.581,115664.5,"E02006091"
354344.649,116267.516,"E02006090"
316692.124,129001.806,"E02006099"
333563.031,107137.66,"E02006098"
257141.013,113419.153,"E02004226"
233608.285,105725.172,"E02004227"
236364.352,122697.094,"E02004224"
249825.022,119281.446,"E02004225"
244988.066,126817.885,"E02004222"
245590.348,126162.778,"E02004223"
416342.88,187763.462,"E02003216"
244988.574,129441.967,"E02004220"
413358.15,187252.003,"E02003217"
244523.206,128512.641,"E02004221"
415149.862,188215.502,"E02003214"
413618.991,187952.234,"E02003215"
420050.606,192806.032,"E02003212"
403623.612,91040.129,"E02003210"
406077.36,90457.721,"E02003211"
242208.989,103082.993,"E02004228"
258408.901,101914.524,"E02004229"
414807.675,186827.014,"E02003218"
419431.804,186230.55,"E02003219"
389150.047,216414.449,"E02004674"
387395.187,220783.54,"E02004672"
391202.248,218892.243,"E02004673"
395907.14,227479.801,"E02004670"
381904.939,221121.012,"E02004671"
389942.346,142119.945,"E02006695"
387089.569,144591.825,"E02006694"
386362.305,144929.884,"E02006693"
388464.44,144967.03,"E02006692"
386792.325,151237.899,"E02006691"
387775.686,151486.321,"E02006690"
175943.23,53874.66,"E02003906"
171894.946,49233.973,"E02003907"
309741.907,95160.252,"E02004136"
225194.707,53391.249,"E02003904"
317529.444,91059.359,"E02004137"
183949.214,53920.817,"E02003905"
298296.479,96799.194,"E02004134"
243501.278,55076.303,"E02003902"
325799.265,94161.013,"E02004135"
242580.446,52906.335,"E02003903"
309179.725,99451.515,"E02004132"
242572.276,58995.642,"E02003900"
330154.04,98658.412,"E02004133"
221402.804,55973.446,"E02003901"
316418.665,100589.954,"E02004130"
315676.823,99850.503,"E02004131"
183375.977,45264.951,"E02003908"
180034.845,44850.301,"E02003909"
324286.29,90625.128,"E02004138"
312780.215,89458.2,"E02004139"
358804.594,174048.229,"E02003036"
357456.777,173947.191,"E02003037"
359597.677,174263.034,"E02003034"
363428.37,174825.707,"E02003032"
357980.251,174376.828,"E02003033"
362173.662,175133.396,"E02003030"
359009.749,174950.018,"E02003031"
359667.014,173076.384,"E02006887"
407547.519,90811.855,"E02006885"
407287.684,91488.142,"E02006883"
363941.329,173897.417,"E02003038"
362893.828,173827.05,"E02003039"
360675.482,173287.041,"E02006889"
360741.005,173996.401,"E02006888"
416155.579,94979.783,"E02004236"
414543.235,94201.862,"E02004237"
251499.033,69943.703,"E02004234"
248265.064,67339.821,"E02004235"
243289.074,83388.837,"E02004232"
248100.775,73943.23,"E02004233"
259181.163,95270.639,"E02004230"
267510.764,89195.616,"E02004231"
421387.845,94018.398,"E02004238"
419469.384,93893.002,"E02004239"
384870.752,215845.918,"E02004646"
383040.501,215004.472,"E02004647"
382775.534,216634.72,"E02004644"
386372.801,216130.944,"E02004645"
385546.498,217000.892,"E02004642"
383712.345,216968.16,"E02004643"
383941.293,217751.798,"E02004640"
386903.604,217575.482,"E02004641"
382171.622,214710.5,"E02004648"
380409.126,214565.736,"E02004649"
287287.074,61036.366,"E02003166"
288802.761,60610.249,"E02003167"
288820.411,62192.795,"E02003164"
288158.312,61055.601,"E02003165"
292711.411,63807.554,"E02003163"
291211.316,64247.372,"E02003161"
288300.6,59386.119,"E02003168"
288830.474,57565.666,"E02003169"
180789.959,32358.401,"E02003916"
179509.375,32045.724,"E02003917"
271129.23,125838.51,"E02004187"
178136.6,34514.598,"E02003914"
253882.207,131925.441,"E02004186"
303451.808,111319.573,"E02004169"
292085.535,65262.943,"E02003158"
320346.628,125283.606,"E02006106"
292070.171,64700.262,"E02003159"
324167.068,124327.798,"E02006107"
373390.272,164386.239,"E02002997"
324992.142,125102.128,"E02006104"
375706.731,164420.589,"E02002996"
322716.861,125421.308,"E02006105"
372155.727,164464.155,"E02002995"
323323.572,126601.185,"E02006102"
377747.673,166270.352,"E02002994"
328184.434,125614.029,"E02006103"
374224.683,165125.492,"E02002993"
372637.807,165431.59,"E02002992"
308399.395,127656.465,"E02006101"
374937.351,165497.127,"E02002991"
375550.996,166007.991,"E02002990"
322549.148,123944.572,"E02006108"
321073.132,123303.778,"E02006109"
372643.948,163651.356,"E02002999"
373790.2,163907.207,"E02002998"
344660.134,175791.522,"E02003066"
347288.366,175980.878,"E02003067"
358556.638,167488.197,"E02003064"
346633.375,176664.554,"E02003065"
357636.263,167810.528,"E02003062"
360224.483,167563.508,"E02003063"
361917.766,168634.665,"E02003060"
356560.383,168052.187,"E02003061"
352421.023,175660.518,"E02003068"
367270.495,142340.118,"E02006056"
341077.119,171984.03,"E02003069"
350152.131,139135.196,"E02006057"
354330.875,145635.178,"E02006054"
361569.784,143408.785,"E02006055"
359706.619,147073.155,"E02006052"
377614.935,147364.556,"E02006053"
377309.398,148050.795,"E02006050"
351975.91,146912.076,"E02006051"
240970.094,59290.609,"E02003897"
224988.348,64413.93,"E02003896"
225732.371,64680.304,"E02003895"
235889.408,69690.45,"E02003894"
225326.961,68886.601,"E02003893"
357131.303,137256.244,"E02006059"
242224.397,70807.216,"E02003892"
241690.466,59002.979,"E02003899"
235451.494,59413.965,"E02003898"
383646.161,86899.747,"E02004266"
396359.767,81592.003,"E02004267"
397917.237,93195.937,"E02004264"
392162.672,88462.655,"E02004265"
380345.74,103100.163,"E02004262"
394050.299,95265.261,"E02004263"
390645.783,107219.276,"E02004260"
388924.173,106940.109,"E02004261"
402502.115,78869.099,"E02004268"
363670.577,116735.662,"E02004269"
90590.596,10638.171,"E02006781"
392874.576,172143.228,"E02006656"
399675.681,171781.163,"E02006657"
391760.688,173130.431,"E02006654"
398485.526,172234.116,"E02006655"
391542.749,174331.449,"E02006652"
390265.678,173180.574,"E02006653"
405331.061,180934.623,"E02006650"
389640.056,177724.973,"E02006651"
393346.548,222681.031,"E02004606"
395536.805,222552.516,"E02004607"
400143.992,170552.204,"E02006658"
392514.656,223183.988,"E02004604"
382902.078,170036.906,"E02006659"
396358.532,222950.174,"E02004605"
391894.416,223564.115,"E02004602"
394705.393,223196.068,"E02004603"
393977.225,224189.011,"E02004600"
396703.061,223843.279,"E02004601"
394494.993,221912.708,"E02004608"
391675.047,221726.064,"E02004609"
155436.415,32381.044,"E02003946"
258885.778,146534.397,"E02004176"
145011.635,32017.395,"E02003947"
251515.05,147011.98,"E02004177"
156593.755,37661.217,"E02003944"
283294.308,100319.139,"E02004174"
152794.477,37887.472,"E02003945"
252200.804,147461.772,"E02004175"
206153.475,66774.594,"E02003942"
272646.204,103612.342,"E02004172"
151258.227,40181.333,"E02003943"
281288.454,103118.356,"E02004173"
206924.983,70595.121,"E02003940"
250922.586,59172.876,"E02003126"
301919.293,107192.576,"E02004170"
207429.445,66651.474,"E02003941"
246120.1,59036.484,"E02003127"
298838.53,103892.178,"E02004171"
247125.865,60287.753,"E02003124"
245608.997,59941.698,"E02003125"
249945.363,61050.283,"E02003122"
248567.397,60837.189,"E02003123"
364299.649,171926.392,"E02003120"
366268.59,171202.052,"E02003121"
146826.986,31146.316,"E02003948"
247513.096,140235.232,"E02004178"
147192.596,30455.752,"E02003949"
248770.014,136301.093,"E02004179"
247464.602,58902.766,"E02003128"
309807.041,139750.691,"E02006116"
248803.331,58439.637,"E02003129"
292101.512,133702.624,"E02006117"
295800.839,145981.18,"E02006114"
307197.525,142786.601,"E02006115"
324013.496,122440.463,"E02006112"
297014.759,146017.673,"E02006113"
313689.897,120892.174,"E02006110"
313930.416,120239.544,"E02006111"
342939.217,165836.323,"E02003076"
351512.783,164635.073,"E02003077"
340571.235,170260.29,"E02003074"
348631.461,168595.216,"E02003075"
346639.833,170535.924,"E02003072"
347802.234,170224.914,"E02003073"
351963.141,171417.018,"E02003070"
335356.834,161399.214,"E02006846"
340616.275,171075.745,"E02003071"
412111.038,188857.419,"E02006847"
336983.547,162535.281,"E02006845"
289879.645,64266.554,"E02006840"
341485.224,163819.526,"E02003078"
336310.663,163632.293,"E02003079"
412912.507,189115.193,"E02006848"
414168.399,188929.041,"E02006849"
346566.358,92387.393,"E02004276"
368351.11,90350.497,"E02004277"
347001.73,93551.322,"E02004274"
368206.262,95285.119,"E02004272"
334359.756,92935.858,"E02004273"
415310.378,185057.375,"E02003226"
360852.405,113150.294,"E02004270"
417018.319,184726.387,"E02003227"
348389.727,101852.005,"E02004271"
418482.955,185298.278,"E02003224"
412118.624,184851.085,"E02003225"
411172.547,185879.804,"E02003222"
413866.501,185288.621,"E02003223"
417710.658,186686.01,"E02003220"
415442.725,186047.094,"E02003221"
369635.665,89911.025,"E02004278"
373345.268,87168.044,"E02004279"
416014.426,184621.79,"E02003228"
411062.443,184246.807,"E02003229"
420485.672,230853.013,"E02004616"
417006.141,221101.626,"E02004617"
394595.729,220163.316,"E02004614"
415366.652,239313.354,"E02004615"
392447.618,220642.482,"E02004612"
395588.202,220522.767,"E02004613"
393867.099,221227.288,"E02004610"
396620.167,220929.641,"E02004611"
401428.853,213169.427,"E02004618"
411615.469,206848.426,"E02004619"
197643.602,59258.01,"E02003956"
203553.203,57875.3,"E02003957"
301612.798,82023.472,"E02004146"
180457.035,61460.877,"E02003954"
300190.963,81155.6,"E02004147"
181956.689,61138.362,"E02003955"
300689.577,82738.641,"E02004144"
183637.456,62070.091,"E02003952"
306153.484,82495.186,"E02004145"
190978.458,62422.183,"E02003953"
298720.413,85999.966,"E02004142"
137005.131,31040.431,"E02003950"
301853.281,83053.144,"E02004143"
146195.971,28590.634,"E02003951"
253918.592,56960.851,"E02003136"
312381.098,88037.054,"E02004140"
248779.254,56848.277,"E02003137"
306385.782,88389.929,"E02004141"
246194.785,56972.588,"E02003134"
245269.382,56894.658,"E02003135"
247067.632,57347.833,"E02003132"
249733.595,57023.758,"E02003133"
244721.73,58146.341,"E02003130"
195954.925,54330.45,"E02003958"
250750.992,57662.603,"E02003131"
206692.09,53774.87,"E02003959"
301412.838,80982.5,"E02004148"
292416.446,94388.91,"E02004149"
247958.434,56528.338,"E02003138"
255714.685,56478.384,"E02003139"
361920.182,172094.539,"E02003046"
357727.582,171726.71,"E02003047"
363413.35,172870.806,"E02003044"
357346.548,172710.702,"E02003045"
358346.766,172967.838,"E02003043"
361562.257,173500.16,"E02003040"
356978.19,173196.894,"E02003041"
359883.484,171484.375,"E02003048"
362308.591,171209.984,"E02003049"
411791.436,103885.788,"E02004246"
399774.627,103970.106,"E02004247"
409478.065,108357.762,"E02004244"
408356.072,108411.433,"E02004245"
418174.834,92565.594,"E02004242"
409461.404,112735.554,"E02004243"
414730.78,180701.166,"E02003236"
417464.749,93362.112,"E02004240"
415268.571,93068.497,"E02004241"
418641.123,183588.028,"E02003234"
416124.969,183122.281,"E02003235"
414439.524,183621.243,"E02003232"
411826.339,183707.08,"E02003233"
415044.194,184169.677,"E02003230"
417436.134,183817.391,"E02003231"
408485.963,102628.78,"E02004248"
402935.156,101049.762,"E02004249"
416233.37,160411.92,"E02006636"
401453.619,161292.239,"E02006637"
425183.957,173540.058,"E02006634"
418959.472,169111.673,"E02006635"
400276.257,161193.799,"E02006638"
397416.394,160671.057,"E02006639"
168242.981,34540.818,"E02003926"
176442.07,32988.748,"E02003927"
291923.173,92756.589,"E02004156"
164214.263,40170.981,"E02003924"
292791.177,92047.077,"E02004157"
165548.789,39423.163,"E02003925"
293652.422,93015.236,"E02004154"
167630.891,41642.466,"E02003922"
294783.94,92971.257,"E02004155"
165334.628,40678.954,"E02003923"
292563.586,93445.616,"E02004152"
170160.124,41738.861,"E02003920"
290434.734,93325.885,"E02004153"
172533.713,41288.248,"E02003921"
362653.509,178889.044,"E02003106"
412273.454,92149.786,"E02003187"
294021.561,94248.681,"E02004150"
360555.688,178859.007,"E02003107"
410601.503,92575.681,"E02003186"
295492.144,94112.028,"E02004151"
361771.87,180727.908,"E02003104"
413592.064,92783.599,"E02003185"
365215.482,180576.632,"E02003105"
409534.329,92957.219,"E02003184"
366987.924,181319.337,"E02003102"
408156.67,93237.267,"E02003183"
370849.497,181047.243,"E02003103"
412538.78,93237.388,"E02003182"
359908.942,181783.17,"E02003100"
409756.836,93797.599,"E02003181"
166263.11,27740.146,"E02003928"
361843.155,181728.462,"E02003101"
408782.35,94029.928,"E02003180"
162679.616,26741.416,"E02003929"
291095.483,91865.481,"E02004158"
295325.291,91739.385,"E02004159"
368465.741,176908.18,"E02003108"
413369.742,91805.258,"E02003189"
365273.798,177790.762,"E02003109"
408969.677,91836.566,"E02003188"
358893.519,169652.596,"E02003056"
357138.231,169542.116,"E02003057"
361608.693,170630.211,"E02003054"
359748.531,170062.244,"E02003055"
357450.432,171005.799,"E02003052"
360606.225,170753.237,"E02003053"
358195.545,171099.142,"E02003050"
358912.497,171030.572,"E02003051"
360360.194,169044.03,"E02003058"
353850.583,117109.999,"E02006087"
357586.397,168789.438,"E02003059"
356822.181,117619.206,"E02006085"
342863.229,117025.374,"E02006084"
346287.319,119729.889,"E02006083"
369892.06,120351.717,"E02006082"
338283.874,123858.934,"E02006081"
355141.045,123569.485,"E02006080"
356207.298,116380.426,"E02006089"
356264.07,117051.087,"E02006088"
386831.958,123199.569,"E02004257"
398848.657,96723.215,"E02004254"
380458.876,126660.901,"E02004255"
401500.434,99880.575,"E02004252"
407676.328,99078.094,"E02004253"
404704.93,91520.209,"E02003206"
408290.251,100868.549,"E02004250"
398582.77,91492.585,"E02003207"
405305.056,100696.651,"E02004251"
402900.599,92480.197,"E02003204"
401682.806,92435.511,"E02003205"
406523.447,92692.005,"E02003202"
405125.76,92435.676,"E02003203"
405494.533,93599.417,"E02003200"
404141.034,93009.281,"E02003201"
377736.286,115677.164,"E02004258"
385103.962,113623.416,"E02004259"
401629.191,90881.433,"E02003208"
399488.299,90845.657,"E02003209"
391700.071,233420.161,"E02004666"
389563.088,232794.439,"E02004667"
375784.138,198025.005,"E02004664"
375778.417,193125.693,"E02004665"
368397.845,199561.657,"E02004662"
384342.724,199790.247,"E02004663"
386538.448,201070.069,"E02004660"
374761.609,199967.191,"E02004661"
402287.2,229140.138,"E02004668"
180079.683,33252.332,"E02003915"
250529.659,132025.185,"E02004185"
189466.036,44096.725,"E02003912"
257197.725,132478.129,"E02004184"
177786.957,38658.082,"E02003913"
254817.46,132437.646,"E02004183"
182172.51,44615.386,"E02003910"
256428.334,133404.513,"E02004182"
179906.518,40986.881,"E02003911"
255862.175,133994.178,"E02004181"
259929.371,135336.863,"E02004180"
167002.745,43368.01,"E02003918"
169838.7,42728.25,"E02003919"
251253.041,61431.699,"E02004189"
276187.531,118565.3,"E02004188"
332537.552,142196.949,"E02006066"
324175.142,139249.319,"E02006067"
330780.69,149330.763,"E02006064"
331637.473,147790.18,"E02006065"
331424.724,150843.627,"E02006062"
341496.568,148893.707,"E02006063"
348146.741,136551.965,"E02006060"
345417.305,153750.059,"E02006061"
331323.372,137494.087,"E02006068"
329774.586,137480.31,"E02006069"
370569.371,157581.896,"E02003006"
336395.139,159448.437,"E02003087"
364946.034,156540.797,"E02003007"
332119.651,159931.172,"E02003086"
361869.402,161617.285,"E02003004"
332911.294,159953.784,"E02003085"
357288.687,159912.093,"E02003005"
332594.26,161309.661,"E02003084"
375476.508,162508.837,"E02003002"
373529.222,162286.312,"E02003003"
332124.631,162026.895,"E02003082"
367621.241,165150.727,"E02003000"
